0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 1.162370412976333E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.451626611323440E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 1.162370412976332E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.451626611323440E+00 0.000000000000000E+00 0.000000000000000E+00 
0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 1.162370412976333E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 2.450000000000004E+01 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 1.162370412976333E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 3.500000000000006E+00 0.000000000000000E+00 0.000000000000000E+00 
-1.451626611323439E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 3.500000000000004E+00 0.000000000000000E+00 -1.451626611323439E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 2.450000000000002E+01 0.000000000000000E+00 
0.000000000000000E+00 -1.451626611323440E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.451626611323442E+00 0.000000000000000E+00 0.000000000000000E+00 -1.451626611323439E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.451626611323416E+00 0.000000000000000E+00 
0.000000000000000E+00 0.000000000000000E+00 -1.451626611323440E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 1.162370412976333E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.451626611323438E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 1.162370412976333E+00 0.000000000000000E+00 
0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.451626611323439E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.093750000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.451626611323438E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.093750000000001E+00 0.000000000000000E+00 
0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.451626611323440E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 1.162370412976332E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.451626611323439E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 1.162370412976333E+00 0.000000000000000E+00 
0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.451626611323439E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.451626611323439E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.451626611323438E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.451626611323439E+00 0.000000000000000E+00 
0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.451626611323440E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 2.450000000000002E+01 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.451626611323438E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 3.500000000000004E+00 0.000000000000000E+00 
3.500000000000006E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 3.500000000000006E+00 2.450000000000004E+01 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 2.450000000000003E+01 
0.000000000000000E+00 3.500000000000005E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.451626611323442E+00 0.000000000000000E+00 2.450000000000004E+01 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.451626611323416E+00 
0.000000000000000E+00 0.000000000000000E+00 3.500000000000005E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 1.162370412976333E+00 0.000000000000000E+00 0.000000000000000E+00 2.450000000000003E+01 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 1.162370412976334E+00 
0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 3.500000000000004E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.093750000000001E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 2.450000000000004E+01 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.093750000000002E+00 
0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 3.500000000000005E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 1.162370412976333E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 2.450000000000004E+01 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 1.162370412976333E+00 
0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 3.500000000000004E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.451626611323438E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 2.450000000000002E+01 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.451626611323440E+00 
0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 3.500000000000006E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 2.450000000000003E+01 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 2.450000000000003E+01 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 3.500000000000006E+00 
% D (1D) matrix
-1.050000000000001E+01 1.420157660291981E+01 -5.668985225545485E+00 3.199999999999990E+00 -2.049964813076739E+00 1.317373435702431E+00 -4.999999999999978E-01 
-2.442926014244299E+00 1.470806578167755E-14 3.455828214294279E+00 -1.598606688098367E+00 9.613397972887124E-01 -6.022471796357863E-01 2.266118703954453E-01 
6.252566655153443E-01 -2.215804283169971E+00 -3.657863820355789E-15 2.266698087086001E+00 -1.066441904006376E+00 6.163908355175806E-01 -2.260994009425748E-01 
-3.125000000000008E-01 9.075444712688208E-01 -2.006969240588752E+00 -1.253630552893220E-15 2.006969240588754E+00 -9.075444712688217E-01 3.125000000000001E-01 
2.260994009425753E-01 -6.163908355175794E-01 1.066441904006374E+00 -2.266698087085997E+00 0.000000000000000E+00 2.215804283169971E+00 -6.252566655153420E-01 
-2.266118703954454E-01 6.022471796357870E-01 -9.613397972887117E-01 1.598606688098368E+00 -3.455828214294288E+00 6.828448271481891E-15 2.442926014244286E+00 
5.000000000000029E-01 -1.317373435702434E+00 2.049964813076739E+00 -3.199999999999999E+00 5.668985225545508E+00 -1.420157660291981E+01 1.050000000000000E+01 
% r (1D) gll nodes
-1.000000000000000E+00 
-8.302238962785673E-01 
-4.688487934707142E-01 
4.402416819847393E-17 
4.688487934707142E-01 
8.302238962785669E-01 
1.000000000000000E+00 
% w (1D) gll node weights
4.761904761904719E-02 
2.768260473615661E-01 
4.317453812098631E-01 
4.876190476190473E-01 
4.317453812098626E-01 
2.768260473615660E-01 
4.761904761904756E-02 
% number of plot nodes
100
% plot node coordinates
-1.000000000000000E+00 -1.000000000000000E+00
-1.000000000000000E+00 -7.777777777777778E-01
-1.000000000000000E+00 -5.555555555555556E-01
-1.000000000000000E+00 -3.333333333333334E-01
-1.000000000000000E+00 -1.111111111111112E-01
-1.000000000000000E+00 1.111111111111112E-01
-1.000000000000000E+00 3.333333333333333E-01
-1.000000000000000E+00 5.555555555555554E-01
-1.000000000000000E+00 7.777777777777777E-01
-1.000000000000000E+00 1.000000000000000E+00
-7.777777777777778E-01 -1.000000000000000E+00
-7.777777777777778E-01 -7.777777777777778E-01
-7.777777777777778E-01 -5.555555555555556E-01
-7.777777777777778E-01 -3.333333333333334E-01
-7.777777777777778E-01 -1.111111111111112E-01
-7.777777777777778E-01 1.111111111111112E-01
-7.777777777777778E-01 3.333333333333333E-01
-7.777777777777778E-01 5.555555555555554E-01
-7.777777777777778E-01 7.777777777777777E-01
-7.777777777777778E-01 1.000000000000000E+00
-5.555555555555556E-01 -1.000000000000000E+00
-5.555555555555556E-01 -7.777777777777778E-01
-5.555555555555556E-01 -5.555555555555556E-01
-5.555555555555556E-01 -3.333333333333334E-01
-5.555555555555556E-01 -1.111111111111112E-01
-5.555555555555556E-01 1.111111111111112E-01
-5.555555555555556E-01 3.333333333333333E-01
-5.555555555555556E-01 5.555555555555554E-01
-5.555555555555556E-01 7.777777777777777E-01
-5.555555555555556E-01 1.000000000000000E+00
-3.333333333333334E-01 -1.000000000000000E+00
-3.333333333333334E-01 -7.777777777777778E-01
-3.333333333333334E-01 -5.555555555555556E-01
-3.333333333333334E-01 -3.333333333333334E-01
-3.333333333333334E-01 -1.111111111111112E-01
-3.333333333333334E-01 1.111111111111112E-01
-3.333333333333334E-01 3.333333333333333E-01
-3.333333333333334E-01 5.555555555555554E-01
-3.333333333333334E-01 7.777777777777777E-01
-3.333333333333334E-01 1.000000000000000E+00
-1.111111111111112E-01 -1.000000000000000E+00
-1.111111111111112E-01 -7.777777777777778E-01
-1.111111111111112E-01 -5.555555555555556E-01
-1.111111111111112E-01 -3.333333333333334E-01
-1.111111111111112E-01 -1.111111111111112E-01
-1.111111111111112E-01 1.111111111111112E-01
-1.111111111111112E-01 3.333333333333333E-01
-1.111111111111112E-01 5.555555555555554E-01
-1.111111111111112E-01 7.777777777777777E-01
-1.111111111111112E-01 1.000000000000000E+00
1.111111111111112E-01 -1.000000000000000E+00
1.111111111111112E-01 -7.777777777777778E-01
1.111111111111112E-01 -5.555555555555556E-01
1.111111111111112E-01 -3.333333333333334E-01
1.111111111111112E-01 -1.111111111111112E-01
1.111111111111112E-01 1.111111111111112E-01
1.111111111111112E-01 3.333333333333333E-01
1.111111111111112E-01 5.555555555555554E-01
1.111111111111112E-01 7.777777777777777E-01
1.111111111111112E-01 1.000000000000000E+00
3.333333333333333E-01 -1.000000000000000E+00
3.333333333333333E-01 -7.777777777777778E-01
3.333333333333333E-01 -5.555555555555556E-01
3.333333333333333E-01 -3.333333333333334E-01
3.333333333333333E-01 -1.111111111111112E-01
3.333333333333333E-01 1.111111111111112E-01
3.333333333333333E-01 3.333333333333333E-01
3.333333333333333E-01 5.555555555555554E-01
3.333333333333333E-01 7.777777777777777E-01
3.333333333333333E-01 1.000000000000000E+00
5.555555555555554E-01 -1.000000000000000E+00
5.555555555555554E-01 -7.777777777777778E-01
5.555555555555554E-01 -5.555555555555556E-01
5.555555555555554E-01 -3.333333333333334E-01
5.555555555555554E-01 -1.111111111111112E-01
5.555555555555554E-01 1.111111111111112E-01
5.555555555555554E-01 3.333333333333333E-01
5.555555555555554E-01 5.555555555555554E-01
5.555555555555554E-01 7.777777777777777E-01
5.555555555555554E-01 1.000000000000000E+00
7.777777777777777E-01 -1.000000000000000E+00
7.777777777777777E-01 -7.777777777777778E-01
7.777777777777777E-01 -5.555555555555556E-01
7.777777777777777E-01 -3.333333333333334E-01
7.777777777777777E-01 -1.111111111111112E-01
7.777777777777777E-01 1.111111111111112E-01
7.777777777777777E-01 3.333333333333333E-01
7.777777777777777E-01 5.555555555555554E-01
7.777777777777777E-01 7.777777777777777E-01
7.777777777777777E-01 1.000000000000000E+00
1.000000000000000E+00 -1.000000000000000E+00
1.000000000000000E+00 -7.777777777777778E-01
1.000000000000000E+00 -5.555555555555556E-01
1.000000000000000E+00 -3.333333333333334E-01
1.000000000000000E+00 -1.111111111111112E-01
1.000000000000000E+00 1.111111111111112E-01
1.000000000000000E+00 3.333333333333333E-01
1.000000000000000E+00 5.555555555555554E-01
1.000000000000000E+00 7.777777777777777E-01
1.000000000000000E+00 1.000000000000000E+00
% plot node interpolation matrix
1.000000000000000E+00 -4.694438928746798E-17 -2.298846480600118E-17 4.552181498098869E-17 -8.522088734290553E-17 2.239375111874862E-17 -1.370194768398073E-17 -3.256213664588959E-17 5.501088685914584E-17 6.428670361012145E-17 -1.454363770898264E-16 -1.525344208153424E-17 -9.410057562183539E-18 3.714515838623671E-17 8.868189834708330E-18 6.530412500713139E-17 -4.212105825578425E-17 -3.860793705166090E-17 2.732747968347641E-16 -1.530392688354600E-16 3.937667667927815E-19 9.759500991058441E-17 -1.085515908175811E-16 -8.602159379736068E-17 4.077830301880365E-17 3.366907609126273E-17 1.670041081367037E-16 -9.623486723468786E-17 -1.012371721169766E-16 1.980963985734326E-16 1.057858043734062E-16 -1.037538276273744E-16 6.234181870342568E-17 -1.182721947685943E-16 6.529326060291024E-17 5.071691045226787E-17 -9.952537341258817E-17 -1.957817218840632E-16 1.392727443645638E-16 -1.415489278116616E-16 3.350933853650032E-17 -4.227303581298940E-19 3.354962069689583E-18 -2.215899445924006E-17 7.415270608568390E-17 -5.099284960845503E-17 -2.582765102784100E-17 5.201649214690537E-17 1.594916583461939E-17 
-9.262364025357557E-02 -1.011230660053706E-17 6.281751286940750E-17 -5.165607290937876E-17 1.684931450297797E-17 1.086640975815484E-17 -6.373187467601307E-18 9.462569951148309E-01 -1.713581187152207E-17 5.130517858256025E-17 -5.138600166529402E-17 1.392258483928345E-16 6.360621221160302E-17 1.846711181282875E-17 2.006199752913665E-01 -1.481111984764834E-16 8.532416818350209E-18 7.964844222308354E-17 1.723824510407812E-17 -5.674495202581418E-18 -5.915871430441820E-17 -8.468447108898315E-02 3.141183218351274E-17 -9.792535497600859E-17 -9.145918391713455E-17 -1.687858109073180E-17 4.841939626264212E-17 -4.650751318104639E-17 4.971603094934841E-02 5.582759384593318E-17 -3.136454496248481E-17 -2.467432484580634E-17 1.100222257585939E-17 1.916336527295712E-17 1.569524827843293E-17 -3.086284504468397E-02 -4.921536128588945E-17 1.129726453295688E-16 1.018393000488485E-16 -2.769926877253434E-17 -5.415139289796641E-17 -1.167964880420720E-17 1.157795503169692E-02 -3.547420987119964E-18 -3.655013359696399E-17 6.934825998603737E-17 3.848536804759990E-17 -6.276910252975275E-17 -2.571743327379838E-18 
-6.026068745166473E-02 -8.949617187288880E-18 3.417773428441890E-17 1.742210710040807E-17 -1.536921420507645E-17 1.703643610708162E-18 4.052196127930452E-18 2.351018697013236E-01 -3.167140670943483E-17 1.293764095988743E-16 -7.957315599026528E-17 -1.731573706275486E-17 5.399421768991586E-17 -4.625115561875646E-17 9.300838269869631E-01 6.089343891188894E-17 -1.505362872862464E-16 2.371939354457512E-17 9.366153765456871E-18 2.703299595446782E-17 -7.155670805700590E-18 -1.542673598762612E-01 -1.230045746754664E-17 8.492042341339732E-17 1.828397906752044E-17 -7.587602998464931E-17 7.125831037114633E-17 -2.020131355487735E-17 7.872336463836058E-02 3.447056498093952E-17 6.004778488931209E-17 -4.635796898678449E-17 -8.603127163915361E-19 -7.869625525428708E-17 1.978462396527902E-18 -4.659835327062549E-02 1.126624319482595E-18 -9.068226613049679E-18 -8.036669893793956E-18 7.620765742114486E-18 -5.067726614428064E-18 5.629338149980659E-18 1.721733927190416E-02 -2.069304663398181E-17 7.318867001476414E-18 -1.414130653569638E-17 -5.663849895359840E-19 3.187429024027521E-17 -1.592326673640390E-17 
5.761316872427993E-02 2.270941560137449E-17 -4.183692486630764E-17 -2.030222082214014E-17 3.758777172711228E-17 5.458464141115026E-18 9.219405078512210E-18 -1.863729492108012E-01 -6.377805294325652E-17 -1.631603468802159E-17 -3.343263587170919E-19 -4.250656877573086E-17 -8.681714768289054E-18 -8.799871479587056E-18 8.534245983711836E-01 3.922772177356092E-17 7.328089022580489E-17 2.284613946413439E-17 -7.431506626103507E-17 1.727143086750467E-17 -1.224348688804421E-17 3.687242798353906E-01 4.541594739289557E-17 2.134187554990443E-17 1.749213622931833E-16 -8.739621605488263E-17 -3.168763012811048E-17 9.434388046635618E-18 -1.441720318571512E-01 -8.254977525857756E-17 4.191640415800279E-17 9.076067892796303E-17 -7.946224158741525E-17 7.916461125270391E-18 -2.033627765876034E-17 7.958951849923805E-02 1.844293986951531E-17 1.841782619667462E-17 -7.736393730415413E-17 1.941362461712445E-17 1.240379664673950E-17 7.411934206401590E-18 -2.880658436213991E-02 -1.149019878672662E-18 -2.164684618548711E-17 1.520184566103546E-17 -3.503590689092558E-17 4.849242226205597E-18 1.067288002484219E-17 
3.576126042213538E-02 -9.806263432013148E-18 -1.963266033569827E-17 3.971308966201133E-17 -2.368455396483023E-17 -2.760302364890559E-17 2.612930359689972E-17 -1.065801698238816E-01 -3.568045514008893E-17 -3.263505473735492E-17 -3.732354568825808E-18 -5.178456599911537E-17 1.634942953472592E-17 2.674217217995411E-17 2.675587160946490E-01 4.839189812900521E-17 8.262835710178757E-17 -8.455366111007005E-17 8.936895299983365E-17 4.244836711360083E-17 -3.887305472899042E-17 9.154882668066632E-01 5.052575064953827E-18 2.389110580186624E-18 1.901984261710555E-16 -5.279693161293768E-17 -9.879984145267831E-17 -1.348836240843768E-18 -1.650387108395464E-01 -2.633963878260359E-17 9.966429191659876E-17 -1.289781756646845E-17 -2.861964341160714E-17 4.453193549565797E-17 -4.388589395345455E-17 8.141964567768861E-02 -1.442929943482726E-17 -6.148085464541903E-19 -2.340380903590403E-17 2.404762802033487E-17 -8.340291906502632E-18 3.797091181950569E-17 -2.860900833770825E-02 -2.169079350930325E-17 -1.988211283014851E-17 1.920426695924049E-17 -3.246278816516585E-17 -2.841088672016853E-17 2.728846270630712E-17 
-2.860900833770834E-02 4.200700739523752E-18 -4.815548684093498E-17 4.357040791282684E-17 -2.447971220963720E-18 -2.916289388566486E-17 1.423444171828147E-17 8.141964567768853E-02 -3.823427593371386E-17 -2.936681193908396E-18 -4.257175341303370E-17 1.224233651037512E-17 6.631697501875248E-17 6.072256330274112E-18 -1.650387108395461E-01 -8.448881077304451E-17 1.182472830834249E-16 -3.225959831958679E-17 3.003848068983597E-17 6.318410431218250E-17 -4.252730137364269E-17 9.154882668066631E-01 -6.208017232199246E-17 7.122506950109352E-17 9.563078785728921E-17 -2.682470802695955E-17 -1.075510457240890E-16 -1.268299043852166E-17 2.675587160946490E-01 -8.986858177142572E-17 1.693854596959738E-16 -7.234588874233476E-17 -2.948310890853476E-17 4.197918673295233E-17 -3.449965735677636E-17 -1.065801698238816E-01 -3.064043899296685E-17 -2.550335786873069E-17 4.769394331961463E-17 -2.768811558702994E-17 2.930983437117780E-17 6.461331402745576E-18 3.576126042213530E-02 -6.012487193098165E-18 -1.047834070547320E-17 6.167883559010915E-18 -2.198930303049740E-17 -2.394372262429388E-18 8.339083450135877E-18 
-2.880658436213997E-02 7.370588809356602E-18 -1.461526388323507E-17 2.483579785324739E-17 -9.212153615461800E-18 2.674598936417441E-18 -1.066149206018494E-18 7.958951849923804E-02 -2.951224011543511E-17 5.533675878433370E-17 -1.593187779516549E-16 2.623189183347369E-17 1.555344089522502E-16 -8.969235919058698E-17 -1.441720318571510E-01 4.325267503273837E-17 5.093365136118832E-17 -7.897489238085628E-17 1.159689560052719E-16 3.803804274155507E-18 -6.766318123889127E-17 3.687242798353912E-01 -6.506440152594268E-18 4.294142400895745E-17 3.759094699802937E-17 -3.203453855278344E-17 -1.650857667272818E-16 -2.035966370893056E-17 8.534245983711836E-01 -3.324070641090341E-17 -3.482671635111566E-17 -1.235829163766709E-16 -1.734070952579929E-17 -2.059549660848151E-17 -5.101774732491429E-17 -1.863729492108014E-01 1.426551586683244E-17 1.713942539948935E-17 2.550670383853941E-17 -3.759024194751655E-17 8.760451676017968E-17 -7.436712095599820E-17 5.761316872427986E-02 -1.350230986858541E-17 2.896611090107340E-17 -1.531556091713270E-19 -3.237269565972370E-17 4.094631926668690E-17 -3.236023095185417E-17 
1.721733927190422E-02 1.559993706299617E-17 -5.201546896185565E-17 2.596436045491316E-17 3.063532082788440E-18 -2.684837381291288E-17 2.277761082075014E-17 -4.659835327062542E-02 -1.549125210587071E-16 1.036727343757869E-16 -5.023433645057674E-17 -7.572876569939162E-17 -4.224779448283047E-17 -5.657050222658087E-17 7.872336463836022E-02 -9.353891957958167E-17 1.358539451570095E-16 -2.446672105749467E-16 5.729446776237788E-18 1.064801258779471E-16 -5.034813372208410E-17 -1.542673598762604E-01 2.528835863515589E-17 1.713248318350312E-16 -1.898478991956197E-16 1.232348212977579E-16 2.325406052999313E-19 -9.413919989306249E-18 9.300838269869630E-01 3.306664259394555E-17 9.251532706993257E-17 -2.169674976991500E-16 -7.725546912411086E-17 5.115632185817287E-17 5.719977692274441E-18 2.351018697013229E-01 -1.818907852929831E-17 9.854284518480508E-18 -7.029603864822992E-17 -5.488853595202195E-17 5.347923363029093E-17 -2.476419448329979E-17 -6.026068745166427E-02 -3.111702769996370E-17 1.342428300410651E-17 1.262207475757654E-17 2.080947210499273E-17 -2.103673086771488E-17 -2.044353352920526E-17 
1.157795503169681E-02 -8.466585339225491E-17 1.169108115640008E-16 -3.698817454260798E-17 8.020835461417267E-17 -3.109839896602784E-17 -8.123801566296453E-18 -3.086284504468385E-02 -1.142965324232870E-16 1.722162038011742E-16 -8.340709620887245E-17 3.005011637972105E-17 -5.158599981091322E-17 -6.140420685091073E-17 4.971603094934821E-02 4.770699434717040E-17 -5.947374735631289E-17 -2.327647669295974E-16 2.749001187494072E-17 1.911903430941685E-16 -6.644210755880432E-17 -8.468447108898267E-02 7.338758900838610E-17 -1.605357063321896E-16 7.426594551841362E-18 -3.481894512731699E-17 2.425997380849224E-16 -6.972800897002025E-18 2.006199752913655E-01 2.001044832927917E-16 -1.918071096668771E-16 -5.131093811461163E-17 -1.635534256809824E-16 3.968759877568021E-17 -5.487760252921358E-18 9.462569951148307E-01 -8.009220559126734E-17 1.865169264906464E-16 -1.123782209623921E-16 1.764000987291537E-16 -1.195912396552728E-16 -3.256906352170091E-17 -9.262364025357474E-02 -7.641339903729096E-17 4.924197572168629E-17 8.633938814831617E-17 8.586824377339216E-18 -1.763621153923628E-17 -1.023741281930433E-17 
-6.310626447875445E-17 4.586546547764177E-17 -2.817507579968510E-16 1.598827437241668E-16 -1.731129619783462E-16 -4.793099192999290E-18 4.976461194385398E-17 -7.260099085690509E-16 2.253631718815935E-16 3.125612148207328E-16 -5.831835029223244E-16 8.166331022643800E-16 -8.136976422777439E-17 1.140685822369685E-16 2.207280354799906E-16 3.942358244094278E-17 -4.479046854103951E-16 5.084999245855316E-16 -4.747395960819286E-16 -1.325627022091743E-16 7.242315373435230E-17 -8.864094250990824E-17 -2.137211431401304E-16 -3.766346281697231E-17 5.098110374590256E-16 -3.918726578457253E-16 -6.364799847138049E-17 -4.511404045311682E-17 -7.143153469829208E-17 -6.165821502632388E-17 3.186974371356038E-16 -2.029365418127318E-16 1.209104077618853E-16 1.076945213951363E-16 -3.163255003589509E-17 9.732978865744762E-17 2.346707187948935E-16 -6.620230838958900E-16 2.836908190807135E-16 -2.259121874381335E-16 -1.159914265781535E-16 1.794037079416301E-16 9.999999999999998E-01 8.553019639886536E-17 1.679519355077983E-16 -2.262609045711426E-16 4.131632648523439E-16 -8.869367719033103E-17 4.430822048390649E-17 
