-0.048498927631361 0.102440300455841 -0.117267591895544 0.121195588755296 -0.115460965348756 0.059455293562125 0.046624688540848 -0.176143935645566 0.655144534338707 0.570650693524915 -0.097540086464180 0.011333634974528 -0.017822555580366 0.022725637527767 -0.016533838384313 -0.000417717003595 -0.002124504530086 0.001914027427529 0.001228164212721 -0.000800844894918 -0.000101595941592 
0.059455293562125 -0.097540086464180 -0.016533838384313 0.001914027427529 -0.000800844894918 -0.000101595941592 -0.115460965348756 0.570650693524917 0.022725637527767 -0.002124504530086 0.001228164212720 0.121195588755296 0.655144534338704 -0.017822555580366 -0.000417717003594 -0.117267591895544 -0.176143935645566 0.011333634974528 0.102440300455841 0.046624688540848 -0.048498927631360 
0.059455293562125 -0.115460965348756 0.121195588755296 -0.117267591895544 0.102440300455841 -0.048498927631360 -0.097540086464180 0.570650693524917 0.655144534338705 -0.176143935645566 0.046624688540848 -0.016533838384313 0.022725637527767 -0.017822555580366 0.011333634974528 0.001914027427529 -0.002124504530086 -0.000417717003594 -0.000800844894918 0.001228164212721 -0.000101595941592 
******************************************
Cubature Weak Dr Differentiation Matrix
21 54
-0.461423526266427 -1.901412526586983 -1.901412526586984 1.965058760591428 -2.011971534931337 -2.011971534931337 -1.936762321617193 -0.357517950390237 -0.357517950390238 3.856769474496267 2.191044947652631 2.191044947652629 -8.824460426906766 -1.079524698657040 -1.079524698657040 -7.759170588789522 -1.101615175544194 -1.101615175544191 -2.973715907841990 -2.973715907841991 0.320583177805476 0.320583177805476 0.562420191474168 0.562420191474171 -4.309748684202839 -4.309748684202834 -1.021631171301361 -1.021631171301361 0.889576938938665 0.889576938938664 -1.639968948757982 -1.639968948757980 0.056176392136447 0.056176392136447 -4.261876094878829 -4.261876094878831 -2.155099175885363 -2.155099175885367 1.238005865483360 1.238005865483361 -1.952654052233904 -1.952654052233901 -1.466331775004287 -1.466331775004291 -0.194944244198832 -0.194944244198830 3.307374537501660 3.307374537501658 2.602682953913252 2.602682953913254 -0.091953274135266 -0.091953274135266 0.932094523890562 0.932094523890562 
0.351074187986182 -0.957930151626509 1.118196550830275 -0.621146721472434 0.024806444016662 0.843228115264958 0.475119887560876 -0.099628956964113 -0.057504763775312 -0.367193704778314 -1.006619977048464 0.385863962328346 1.856429763581317 0.430103508739860 -0.969463158256512 1.593499317412172 0.449345884043186 -0.848219735440108 -0.298311830758881 1.321825740437481 0.513800833379604 -0.098017433170570 0.647033733239287 -1.584922104507232 0.873360067507067 1.650649491043143 -0.336532684257419 0.543710478643433 -0.884438812979655 -0.781485073614880 -0.773364390172642 0.715222493543403 -0.147800731651042 -0.047666469368756 1.522004919821987 0.133552298388229 -0.902047934542673 0.973330039523290 0.482341692981336 -0.573230145305171 1.819399271227752 -1.111550541124743 0.003538932326738 0.763470439530407 0.741203234508036 0.150361153811349 -0.351289372254645 -1.702062960154997 -0.180803764813284 -1.087896779476014 0.347315932264239 -0.109598870040216 -0.122438154584402 0.327740057773863 
-0.052253827909841 1.013648123641333 -1.383710519777842 -0.068583027216606 -0.031351441985288 -0.103970212019530 -0.068993192881005 0.133301825771761 -0.326933428643816 0.324063230038738 0.960360971687749 -0.468476464467682 -0.351707251925113 -0.309354609538837 -0.426706430962763 -0.324237694453723 -0.343708621278421 -0.318694933947810 1.005781204069230 -1.214469973277670 0.056017686164907 -0.033781553218355 -1.179056488275635 0.951395449687981 0.684365854646102 -0.840212471449377 1.114577025703987 -1.388562345577890 0.264295908042180 -0.714265137144220 0.209160946757522 -0.668994987761842 -0.421336039246778 0.116190431663677 -0.904285900163296 0.511396505266523 0.665570828559995 -1.016364255803822 -0.686420666174666 0.668020711866995 -1.617801254653936 1.418575207751568 0.991720625706454 -0.916886666510811 0.335793548971276 -0.098635436462448 -0.730061365068315 0.744116941715223 -0.382442166328406 0.563951909106455 -0.418915733108345 0.617282857211524 0.106124543826407 0.195929058711427 
-1.013648123641333 0.052253827909841 1.383710519777842 0.031351441985287 0.068583027216606 0.103970212019530 -0.133301825771759 0.068993192881005 0.326933428643816 -0.960360971687749 -0.324063230038738 0.468476464467682 0.309354609538837 0.351707251925113 0.426706430962763 0.343708621278417 0.324237694453729 0.318694933947813 -0.056017686164911 1.179056488275643 -1.005781204069223 -0.951395449687983 1.214469973277660 0.033781553218357 -1.114577025703988 -0.264295908042180 -0.684365854646101 0.714265137144219 0.840212471449377 1.388562345577890 0.421336039246778 0.904285900163296 -0.209160946757521 -0.511396505266522 0.668994987761842 -0.116190431663677 0.686420666174666 1.617801254653920 -0.665570828559995 -1.418575207751559 1.016364255803837 -0.668020711866995 -0.335793548971276 0.730061365068315 -0.991720625706454 -0.744116941715225 0.916886666510811 0.098635436462450 0.418915733108350 -0.106124543826407 0.382442166328402 -0.195929058711424 -0.563951909106454 -0.617282857211529 
0.957930151626507 -0.351074187986183 -1.118196550830274 -0.024806444016664 0.621146721472436 -0.843228115264959 0.099628956964108 -0.475119887560878 0.057504763775310 1.006619977048464 0.367193704778316 -0.385863962328344 -0.430103508739859 -1.856429763581324 0.969463158256511 -0.449345884043180 -1.593499317412191 0.848219735440103 -0.513800833379605 -0.647033733239290 0.298311830758878 1.584922104507231 -1.321825740437469 0.098017433170567 0.336532684257417 0.884438812979657 -0.873360067507071 0.781485073614884 -1.650649491043147 -0.543710478643432 0.147800731651042 -1.522004919821989 0.773364390172640 -0.133552298388234 -0.715222493543402 0.047666469368756 -0.482341692981334 -1.819399271227733 0.902047934542671 1.111550541124733 -0.973330039523304 0.573230145305170 -0.741203234508037 0.351289372254649 -0.003538932326740 1.702062960155001 -0.763470439530406 -0.150361153811352 -0.347315932264238 0.122438154584398 0.180803764813289 -0.327740057773868 1.087896779476014 0.109598870040223 
1.901412526586983 0.461423526266427 1.901412526586984 2.011971534931336 -1.965058760591428 2.011971534931337 0.357517950390252 1.936762321617191 0.357517950390251 -2.191044947652631 -3.856769474496267 -2.191044947652629 1.079524698657040 8.824460426906766 1.079524698657040 1.101615175544182 7.759170588789561 1.101615175544180 -0.320583177805473 -0.562420191474159 2.973715907841961 -0.562420191474162 2.973715907841963 -0.320583177805473 1.021631171301361 -0.889576938938665 4.309748684202837 -0.889576938938665 4.309748684202838 1.021631171301361 -0.056176392136448 4.261876094878829 1.639968948757980 4.261876094878832 1.639968948757980 -0.056176392136447 -1.238005865483360 1.952654052233866 2.155099175885364 1.952654052233857 2.155099175885399 -1.238005865483359 0.194944244198833 -3.307374537501659 1.466331775004288 -3.307374537501661 1.466331775004288 0.194944244198834 0.091953274135250 -0.932094523890542 -2.602682953913252 -0.932094523890542 -2.602682953913255 0.091953274135249 
0.538969299488649 1.471780520018354 -0.929277313658092 -0.697504545256193 1.074728047354863 -0.136508313920584 0.597458847830897 -0.369842116122105 -0.250592611920692 -1.595408542657376 0.766445903442099 -1.091043624427111 -3.828953629956667 -0.871616115926215 0.424170354636523 -2.095933064357288 -0.938901862700975 0.461466241705298 1.326775198964880 -0.458230777531634 -0.086358465497730 0.425429473048300 -3.895898549738154 0.934846779088155 1.615811972072749 0.768144893634182 0.688697110417213 -0.697040868828850 -1.349935031453341 -0.068281726825739 0.730740186784774 -0.916886889327864 -0.062251499175139 -0.046239790732334 -3.067530527077233 -0.454345649026170 0.984316737500006 -0.824913209825383 -0.631725451862323 0.767087306781137 -6.225409625776764 -0.273446108047261 0.811111109207678 0.234926718077724 0.239119563377213 0.167644787117225 -3.207872183332950 1.225540249112190 -1.158996517612695 -0.070858880823709 -0.130534707557598 -0.221736680523712 0.892616411751675 1.024428774855578 
-0.282944012063440 0.072884159160610 -0.201202887571684 0.431028602209684 -0.395010008661768 -0.408704001865178 -0.543794404776043 0.109386206017515 0.085641384717305 -0.105400485781765 0.079619291276676 0.181396317490442 0.660169367420520 0.096110653985428 0.153970020479855 0.302794326666504 0.135981231973972 0.137143848883326 -0.278595697200607 -0.221375032111609 -0.218136712969350 -0.076694937206711 1.265950950070408 -0.106256142441489 -0.784140948447502 -0.750439130658290 0.032413997418684 0.186121373875687 1.035103069130198 0.109193682310715 0.055834709446732 0.085039221372019 0.011735629648369 -0.016118294593307 0.649929714695496 0.047104811472794 0.022834256707224 -0.013736848684663 -0.101021954352217 -0.116633069351302 1.481233546028168 -0.074917861933931 -0.222993903391039 -0.280014732664084 -0.317457602488193 0.028755155117843 1.238539542686573 -0.616310255271970 0.458340037335300 0.386229501094404 -0.021237238146154 0.144015508463386 -0.619775973435451 -1.136017791908846 
0.303011541806659 -0.303011541806659 0.000000000000000 -0.385390715005885 0.385390715005885 0.000000000000000 0.369037519010205 -0.369037519010208 -0.000000000000001 0.556058266712398 -0.556058266712398 0.000000000000000 -0.128287177443513 0.128287177443513 0.000000000000000 -0.066338781505699 0.066338781505699 -0.000000000000001 -0.070151824056499 0.523847528604281 0.070151824056500 0.058360614169687 -0.523847528604277 -0.058360614169687 0.477210415004238 0.871870063676349 -0.477210415004238 0.009997664823938 -0.871870063676349 -0.009997664823938 -0.106309502813613 0.156083768722658 0.106309502813612 0.061673688322299 -0.156083768722658 -0.061673688322299 -0.215145134860826 0.311416119039879 0.215145134860826 -0.053461817629388 -0.311416119039883 0.053461817629386 -0.032418829101930 0.418705099040173 0.032418829101930 -0.379344015980804 -0.418705099040173 0.379344015980804 -0.169781059438582 -0.737903203537688 0.169781059438583 -0.845279703195149 0.737903203537686 0.845279703195152 
-0.072884159160610 0.282944012063440 0.201202887571686 0.395010008661767 -0.431028602209683 0.408704001865179 -0.109386206017512 0.543794404776045 -0.085641384717303 -0.079619291276676 0.105400485781763 -0.181396317490443 -0.096110653985427 -0.660169367420519 -0.153970020479855 -0.135981231973969 -0.302794326666506 -0.137143848883326 0.218136712969351 -1.265950950070416 0.278595697200603 0.106256142441489 0.221375032111607 0.076694937206710 -0.032413997418683 -1.035103069130196 0.784140948447501 -0.109193682310714 0.750439130658290 -0.186121373875687 -0.011735629648369 -0.649929714695496 -0.055834709446732 -0.047104811472794 -0.085039221372018 0.016118294593307 0.101021954352217 -1.481233546028158 -0.022834256707224 0.074917861933930 0.013736848684664 0.116633069351303 0.317457602488193 -1.238539542686574 0.222993903391039 0.616310255271969 0.280014732664083 -0.028755155117843 0.021237238146150 0.619775973435455 -0.458340037335300 1.136017791908844 -0.386229501094403 -0.144015508463386 
-1.471780520018354 -0.538969299488648 0.929277313658088 -1.074728047354861 0.697504545256191 0.136508313920583 0.369842116122101 -0.597458847830901 0.250592611920686 -0.766445903442096 1.595408542657376 1.091043624427110 0.871616115926212 3.828953629956660 -0.424170354636524 0.938901862700964 2.095933064357299 -0.461466241705294 0.086358465497728 3.895898549738169 -1.326775198964866 -0.934846779088153 0.458230777531628 -0.425429473048296 -0.688697110417213 1.349935031453333 -1.615811972072744 0.068281726825737 -0.768144893634179 0.697040868828848 0.062251499175139 3.067530527077226 -0.730740186784773 0.454345649026171 0.916886889327861 0.046239790732333 0.631725451862322 6.225409625776708 -0.984316737500006 0.273446108047270 0.824913209825394 -0.767087306781136 -0.239119563377211 3.207872183332942 -0.811111109207677 -1.225540249112187 -0.234926718077722 -0.167644787117222 0.130534707557609 -0.892616411751682 1.158996517612689 -1.024428774855571 0.070858880823706 0.221736680523707 
-0.449994093362722 -4.603200440151732 -0.222141580374264 -0.313759735755294 0.331503361208644 0.143669943452685 0.776363838970971 -0.217859736544399 0.681622120869622 0.022706800578769 0.014481098628840 1.275786676857284 0.008895757975457 -0.404980094172192 -0.288563795692843 0.173043228934789 -0.630277404335598 -0.387989726013345 -1.215401436157807 1.001422985307709 -0.130908685768329 0.365334711021766 -3.036362656091600 -0.120888308438235 -0.685463616311783 0.919520958340969 -3.545442552460422 0.060918110469330 -5.779918107664987 -0.449219234083812 -0.724037724004205 -0.063027410177220 0.183221232336105 -0.211325262680315 -0.504710061940074 0.176999378315876 -1.081381344205031 0.687165231649291 0.953469030022176 0.163610302833500 -2.070120496966701 0.391684434255243 -1.125824907353411 0.997467082423993 -0.357547281457598 0.073144080589709 -5.121912859256664 0.373344853400762 0.543015524495780 -0.771193476960366 1.228861513546056 -0.815325704473073 -0.483557078272345 1.185316204308298 
0.379679733149802 1.421739754995194 0.076668191343142 -0.477038109233177 -0.340658833158171 -0.091647394227293 -0.412897802169085 -0.343440593268452 -0.781935321179291 -0.017588669306631 0.089836821250473 -0.573646936019029 -0.137670600122290 -0.051061685742554 -0.009383422678777 -0.077382254332259 0.008586139921054 -0.011043472826560 0.582429477400966 -0.104202640337294 0.447024787314585 -0.034050816280794 0.388664173144900 0.058581948796684 0.863659625334867 0.389811303411763 1.471328302200651 -0.087399111592474 1.461330637376713 -0.008210438341484 0.152797917040600 -0.088676070546960 -0.008898913062564 0.017633432266652 -0.070572601384863 -0.003285851682058 0.294376358201254 -0.188324901216919 -0.010218248978916 0.026820233643908 0.043243568650472 -0.017039760838624 0.457316811680154 0.067376513347603 0.590898277282164 0.099795342449532 0.970242293262969 0.038611712639981 -0.855647803295744 -0.016883512257303 -0.742609898796168 0.152897547181280 0.102669804398982 -0.117744599758054 
-1.421739754995194 -0.379679733149802 -0.076668191343142 0.340658833158171 0.477038109233177 0.091647394227292 0.343440593268453 0.412897802169084 0.781935321179291 -0.089836821250473 0.017588669306631 0.573646936019029 0.051061685742554 0.137670600122290 0.009383422678777 -0.008586139921054 0.077382254332259 0.011043472826561 -0.447024787314591 -0.388664173144902 -0.582429477400961 -0.058581948796684 0.104202640337294 0.034050816280794 -1.471328302200652 -1.461330637376713 -0.863659625334866 0.008210438341484 -0.389811303411763 0.087399111592474 0.008898913062564 0.070572601384863 -0.152797917040599 0.003285851682059 0.088676070546960 -0.017633432266652 0.010218248978916 -0.043243568650473 -0.294376358201254 0.017039760838625 0.188324901216921 -0.026820233643907 -0.590898277282163 -0.970242293262969 -0.457316811680154 -0.038611712639981 -0.067376513347602 -0.099795342449532 0.742609898796175 -0.102669804398977 0.855647803295739 0.117744599758054 0.016883512257301 -0.152897547181281 
4.603200440151729 0.449994093362721 0.222141580374264 -0.331503361208642 0.313759735755294 -0.143669943452685 0.217859736544393 -0.776363838970974 -0.681622120869624 -0.014481098628840 -0.022706800578768 -1.275786676857283 0.404980094172192 -0.008895757975457 0.288563795692843 0.630277404335594 -0.173043228934789 0.387989726013340 0.130908685768337 3.036362656091616 1.215401436157799 0.120888308438234 -1.001422985307702 -0.365334711021766 3.545442552460422 5.779918107664981 0.685463616311781 0.449219234083812 -0.919520958340970 -0.060918110469330 -0.183221232336105 0.504710061940075 0.724037724004204 -0.176999378315876 0.063027410177220 0.211325262680314 -0.953469030022177 2.070120496966687 1.081381344205032 -0.391684434255242 -0.687165231649294 -0.163610302833500 0.357547281457595 5.121912859256666 1.125824907353411 -0.373344853400763 -0.997467082423993 -0.073144080589709 -1.228861513546063 0.483557078272329 -0.543015524495770 -1.185316204308296 0.771193476960362 0.815325704473073 
-1.235789704015598 -3.219489920373888 -0.397740265452880 0.175021385437973 0.435473573228174 -0.245176708538687 0.548320295097862 0.109073692099418 0.845357031851978 0.315425705169534 0.482957563096523 -0.301356429459968 0.020790813845994 0.021726336790572 0.360603009900571 -0.044281104734924 -0.311582470387785 0.497280923388521 1.058168179837406 0.309317024856857 -3.987758105779579 -0.004358218761522 -0.097127132549975 -0.000931462880137 -0.713515142125994 -1.053658915234659 -5.065652970520765 0.235155103694868 -2.156880206882530 0.154748855137596 1.081285278479174 0.210010776566464 -1.016106567206597 -0.272188356934742 0.067030800672428 -0.055042736242362 2.009485688909163 0.850030969008167 -3.488695704718244 0.021594403089296 0.285448318155182 -0.065017088401211 1.103406218469077 -0.262649468381569 -5.866029800971885 0.005746456717537 -0.258911844995147 -0.208938240842601 1.079191660481892 -0.396409971364725 -0.679486136983770 -0.388751310631960 0.611578656334531 -0.020936384610679 
-0.274087046732296 0.274087046732294 -0.000000000000000 -0.013693993203411 0.013693993203411 -0.000000000000000 -0.023744821300210 0.023744821300210 0.000000000000000 0.101777026213767 -0.101777026213766 0.000000000000002 0.057859366494427 -0.057859366494427 0.000000000000000 0.001162616909355 -0.001162616909355 -0.000000000000003 -1.372207092511905 0.141441775762640 1.372207092511899 0.057220665088998 -0.141441775762639 -0.057220665088998 -0.925909386819484 0.153707376457003 0.925909386819482 0.033701817789212 -0.153707376457005 -0.033701817789212 -0.602824903222703 -0.027853924241676 0.602824903222702 0.029204511925286 0.027853924241676 -0.029204511925287 -1.556151407962087 -0.015611114999085 1.556151407962088 -0.036571105391888 0.015611114999085 0.036571105391886 -1.854849797958543 0.346212757606036 1.854849797958543 -0.057020829273044 -0.346212757606037 0.057020829273044 -0.516241818473389 0.165252746609538 0.516241818473395 -0.072110536240897 -0.165252746609539 0.072110536240897 
3.219489920373888 1.235789704015597 0.397740265452879 -0.435473573228173 -0.175021385437973 0.245176708538687 -0.109073692099421 -0.548320295097863 -0.845357031851978 -0.482957563096523 -0.315425705169534 0.301356429459968 -0.021726336790572 -0.020790813845994 -0.360603009900572 0.311582470387783 0.044281104734924 -0.497280923388510 3.987758105779601 0.097127132549977 -1.058168179837405 0.000931462880137 -0.309317024856855 0.004358218761521 5.065652970520765 2.156880206882529 0.713515142125994 -0.154748855137596 1.053658915234658 -0.235155103694868 1.016106567206597 -0.067030800672428 -1.081285278479172 0.055042736242362 -0.210010776566464 0.272188356934742 3.488695704718240 -0.285448318155182 -2.009485688909161 0.065017088401210 -0.850030969008170 -0.021594403089291 5.866029800971883 0.258911844995147 -1.103406218469075 0.208938240842600 0.262649468381568 -0.005746456717537 0.679486136983752 -0.611578656334533 -1.079191660481890 0.020936384610681 0.396409971364725 0.388751310631959 
0.028652837968422 0.353583969188079 0.187895111502464 -0.161314757937246 0.231499932089901 -0.076357823783754 -0.150963654956578 -0.312337352346791 0.122338960270020 -0.084423647378644 0.380581941113750 -1.228214837879059 -0.005933154103337 0.097847042330300 -5.685383393537983 0.012120357662113 -0.090682127260860 -3.689432381769467 0.287813045848862 -0.088371360331308 -2.310976445230913 -0.159918946772751 0.011658967672838 0.004949458527395 0.816157086153918 -0.360508184571428 -0.568449957838446 -0.105215173872891 0.144986631773780 -0.034837518970403 -1.976350568848160 0.101560940918709 -3.201082825465455 -0.143522499155219 -0.014585029806382 0.015517693241370 -2.092845379275008 0.284745613799797 -5.113859084651962 0.077134724717293 -0.058495306557152 0.010986697976717 1.576829621366830 -0.573558447390814 -1.505809223177931 0.231387785750982 0.088758409565859 0.047640669677271 1.146866929439968 -0.569052612787946 0.564876353977809 0.109944883989579 -0.020935837517385 -0.071099738136675 
-0.353583969188078 -0.028652837968419 -0.187895111502464 -0.231499932089903 0.161314757937246 0.076357823783755 0.312337352346791 0.150963654956577 -0.122338960270022 -0.380581941113752 0.084423647378645 1.228214837879062 -0.097847042330300 0.005933154103337 5.685383393537993 0.090682127260860 -0.012120357662113 3.689432381769479 2.310976445230931 -0.011658967672839 -0.287813045848863 -0.004949458527396 0.088371360331308 0.159918946772751 0.568449957838453 -0.144986631773781 -0.816157086153920 0.034837518970403 0.360508184571431 0.105215173872891 3.201082825465464 0.014585029806382 1.976350568848161 -0.015517693241370 -0.101560940918710 0.143522499155220 5.113859084651978 0.058495306557152 2.092845379275004 -0.010986697976716 -0.284745613799800 -0.077134724717289 1.505809223177943 -0.088758409565861 -1.576829621366838 -0.047640669677270 0.573558447390816 -0.231387785750983 -0.564876353977812 0.020935837517384 -1.146866929439974 0.071099738136676 0.569052612787949 -0.109944883989580 
0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
******************************************
Cubature Weak Ds Differentiation Matrix
21 54
-0.461423526266429 -1.901412526586983 -1.901412526586984 1.965058760591428 -2.011971534931337 -2.011971534931337 -1.936762321617192 -0.357517950390236 -0.357517950390238 3.856769474496266 2.191044947652630 2.191044947652631 -8.824460426906764 -1.079524698657043 -1.079524698657041 -7.759170588789527 -1.101615175544195 -1.101615175544192 -2.973715907841989 -2.973715907841990 0.320583177805476 0.320583177805472 0.562420191474168 0.562420191474174 -4.309748684202840 -4.309748684202837 -1.021631171301361 -1.021631171301364 0.889576938938666 0.889576938938664 -1.639968948757982 -1.639968948757980 0.056176392136446 0.056176392136445 -4.261876094878832 -4.261876094878829 -2.155099175885362 -2.155099175885364 1.238005865483359 1.238005865483357 -1.952654052233904 -1.952654052233900 -1.466331775004287 -1.466331775004290 -0.194944244198833 -0.194944244198832 3.307374537501659 3.307374537501659 2.602682953913250 2.602682953913255 -0.091953274135265 -0.091953274135264 0.932094523890562 0.932094523890563 
0.538969299488645 -0.929277313658088 1.471780520018352 -0.697504545256189 -0.136508313920584 1.074728047354860 0.597458847830894 -0.250592611920690 -0.369842116122103 -1.595408542657371 -1.091043624427107 0.766445903442098 -3.828953629956663 0.424170354636521 -0.871616115926213 -2.095933064357288 0.461466241705298 -0.938901862700971 -0.458230777531636 1.326775198964877 0.425429473048298 -0.086358465497734 0.934846779088152 -3.895898549738139 0.768144893634174 1.615811972072739 -0.697040868828848 0.688697110417210 -0.068281726825736 -1.349935031453330 -0.916886889327862 0.730740186784772 -0.046239790732334 -0.062251499175139 -0.454345649026172 -3.067530527077227 -0.824913209825379 0.984316737500007 0.767087306781133 -0.631725451862325 -0.273446108047265 -6.225409625776743 0.234926718077720 0.811111109207679 0.167644787117221 0.239119563377205 1.225540249112187 -3.207872183332932 -0.070858880823708 -1.158996517612688 -0.221736680523710 -0.130534707557599 1.024428774855573 0.892616411751673 
-0.449994093362721 -0.222141580374264 -4.603200440151729 -0.313759735755294 0.143669943452685 0.331503361208644 0.776363838970972 0.681622120869621 -0.217859736544399 0.022706800578769 1.275786676857282 0.014481098628841 0.008895757975456 -0.288563795692843 -0.404980094172192 0.173043228934790 -0.387989726013347 -0.630277404335598 1.001422985307708 -1.215401436157805 0.365334711021766 -0.130908685768329 -0.120888308438235 -3.036362656091601 0.919520958340969 -0.685463616311781 0.060918110469330 -3.545442552460420 -0.449219234083813 -5.779918107664983 -0.063027410177221 -0.724037724004204 -0.211325262680315 0.183221232336104 0.176999378315876 -0.504710061940074 0.687165231649291 -1.081381344205033 0.163610302833500 0.953469030022175 0.391684434255242 -2.070120496966702 0.997467082423991 -1.125824907353410 0.073144080589709 -0.357547281457594 0.373344853400763 -5.121912859256661 -0.771193476960366 0.543015524495780 -0.815325704473073 1.228861513546057 1.185316204308298 -0.483557078272344 
-1.235789704015597 -0.397740265452880 -3.219489920373887 0.175021385437973 -0.245176708538687 0.435473573228175 0.548320295097863 0.845357031851977 0.109073692099418 0.315425705169534 -0.301356429459969 0.482957563096523 0.020790813845994 0.360603009900569 0.021726336790571 -0.044281104734925 0.497280923388521 -0.311582470387785 0.309317024856858 1.058168179837405 -0.004358218761522 -3.987758105779579 -0.000931462880136 -0.097127132549977 -1.053658915234658 -0.713515142125993 0.235155103694868 -5.065652970520764 0.154748855137596 -2.156880206882530 0.210010776566463 1.081285278479172 -0.272188356934742 -1.016106567206596 -0.055042736242362 0.067030800672427 0.850030969008166 2.009485688909163 0.021594403089296 -3.488695704718245 -0.065017088401211 0.285448318155180 -0.262649468381568 1.103406218469077 0.005746456717537 -5.866029800971886 -0.208938240842599 -0.258911844995149 -0.396409971364725 1.079191660481891 -0.388751310631961 -0.679486136983770 -0.020936384610678 0.611578656334533 
0.028652837968420 0.187895111502462 0.353583969188076 -0.161314757937246 -0.076357823783755 0.231499932089903 -0.150963654956577 0.122338960270021 -0.312337352346791 -0.084423647378644 -1.228214837879059 0.380581941113752 -0.005933154103339 -5.685383393537981 0.097847042330299 0.012120357662112 -3.689432381769468 -0.090682127260862 -0.088371360331308 0.287813045848867 -0.159918946772751 -2.310976445230919 0.004949458527396 0.011658967672837 -0.360508184571430 0.816157086153919 -0.105215173872892 -0.568449957838453 -0.034837518970404 0.144986631773778 0.101560940918709 -1.976350568848158 -0.143522499155220 -3.201082825465458 0.015517693241370 -0.014585029806383 0.284745613799798 -2.092845379275003 0.077134724717294 -5.113859084651970 0.010986697976717 -0.058495306557155 -0.573558447390815 1.576829621366835 0.231387785750982 -1.505809223177944 0.047640669677271 0.088758409565858 -0.569052612787947 1.146866929439971 0.109944883989579 0.564876353977809 -0.071099738136674 -0.020935837517383 
0.000000000000000 -0.000000000000002 0.000000000000000 0.000000000000000 -0.000000000000000 0.000000000000001 0.000000000000001 0.000000000000000 -0.000000000000000 -0.000000000000000 -0.000000000000001 0.000000000000001 -0.000000000000003 0.000000000000000 -0.000000000000001 -0.000000000000001 0.000000000000002 -0.000000000000002 -0.000000000000001 -0.000000000000001 0.000000000000000 0.000000000000002 0.000000000000001 -0.000000000000003 -0.000000000000001 0.000000000000000 -0.000000000000001 0.000000000000000 -0.000000000000001 -0.000000000000002 -0.000000000000001 -0.000000000000004 -0.000000000000000 -0.000000000000001 0.000000000000000 -0.000000000000002 -0.000000000000001 -0.000000000000003 0.000000000000001 -0.000000000000001 0.000000000000002 -0.000000000000005 -0.000000000000000 -0.000000000000000 0.000000000000000 0.000000000000001 0.000000000000001 -0.000000000000003 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000001 0.000000000000001 0.000000000000001 
0.351074187986185 1.118196550830276 -0.957930151626511 -0.621146721472438 0.843228115264960 0.024806444016664 0.475119887560879 -0.057504763775313 -0.099628956964114 -0.367193704778314 0.385863962328347 -1.006619977048466 1.856429763581328 -0.969463158256516 0.430103508739861 1.593499317412181 -0.848219735440113 0.449345884043185 1.321825740437484 -0.298311830758879 -0.098017433170569 0.513800833379607 -1.584922104507235 0.647033733239283 1.650649491043152 0.873360067507074 0.543710478643433 -0.336532684257418 -0.781485073614887 -0.884438812979662 0.715222493543404 -0.773364390172643 -0.047666469368757 -0.147800731651044 0.133552298388233 1.522004919821992 0.973330039523290 -0.902047934542675 -0.573230145305170 0.482341692981337 -1.111550541124741 1.819399271227754 0.763470439530407 0.003538932326741 0.150361153811352 0.741203234508042 -1.702062960155003 -0.351289372254652 -1.087896779476018 -0.180803764813286 -0.109598870040216 0.347315932264241 0.327740057773865 -0.122438154584402 
-0.282944012063440 -0.201202887571685 0.072884159160609 0.431028602209683 -0.408704001865179 -0.395010008661767 -0.543794404776043 0.085641384717306 0.109386206017515 -0.105400485781764 0.181396317490442 0.079619291276676 0.660169367420521 0.153970020479855 0.096110653985427 0.302794326666505 0.137143848883326 0.135981231973971 -0.221375032111608 -0.278595697200608 -0.076694937206711 -0.218136712969350 -0.106256142441489 1.265950950070408 -0.750439130658290 -0.784140948447501 0.186121373875687 0.032413997418682 0.109193682310714 1.035103069130196 0.085039221372019 0.055834709446732 -0.016118294593307 0.011735629648369 0.047104811472794 0.649929714695496 -0.013736848684663 0.022834256707224 -0.116633069351302 -0.101021954352217 -0.074917861933930 1.481233546028169 -0.280014732664083 -0.222993903391041 0.028755155117844 -0.317457602488193 -0.616310255271970 1.238539542686573 0.386229501094404 0.458340037335300 0.144015508463385 -0.021237238146154 -1.136017791908846 -0.619775973435450 
